[29, 329586, 395518, 778741, 98880, 496794, 445190, 733661, 614470, 696280, 140374, 47083, 318881, 373426, 474517, 714909, 564300, 373863, 0, 705724, 405000, 751495, 93917, 779958, 92085, 641700, 55881, 511807, 46379, 447342, 180705, 69038, 223431],
[29, 265334, 314614, 783982, 279806, 546481, 444330, 809066, 582833, 148166, 698182, 223441, 85337, 493875, 516782, 776700, 245689, 248620, 313740, 334973, 189000, 336600, 754137, 84184, 634966, 163185, 293250, 353236, 523627, 377490, 558150, 334550, 138561],
[29, 656670, 787200, 198300, 733905, 722316, 756000, 387360, 223683, 685065, 689400, 774900, 492397, 49606, 607073, 251959, 61398, 308762, 156515, 286258, 242190, 692782, 397197, 393833, 570726, 525506, 315613, 809916, 34081, 670324, 635960, 335432, 310877],
[29, 580806, 736705, 35968, 329594, 131223, 418570, 238343, 611272, 393293, 714483, 139890, 354942, 279888, 737317, 483784, 803760, 260100, 150300, 367846, 564030, 82880, 477358, 209501, 175037, 27000, 529331, 229765, 331020, 560185, 583797, 784170, 51243],
[29, 391416, 370553, 100200, 482213, 99279, 698360, 122700, 506741, 351000, 167400, 176386, 496046, 614215, 149884, 384924, 281172, 555879, 265498, 214428, 144900, 405931, 113301, 705272, 56689, 670077, 242788, 407850, 603000, 223454, 745287, 713329, 357647],
[29, 307117, 174270, 210258, 380536, 771630, 563670, 489330, 726263, 408599, 248155, 800661, 479764, 446681, 45310, 547319, 183725, 531450, 71473, 682413, 598324, 401400, 682603, 163438, 270000, 245172, 616660, 328934, 580951, 615808, 451800, 628711, 754137],
[29, 53845, 309090, 722464, 145611, 135959, 355096, 641739, 684317, 526127, 729000, 586359, 417600, 519552, 232620, 542419, 160005, 763110, 165510, 678059, 180558, 212608, 251626, 171248, 728400, 613862, 557437, 571872, 457200, 669973, 66724, 650816, 772675],
[29, 453600, 275710, 593908, 396626, 209372, 131517, 786824, 366816, 94955, 613833, 481560, 754830, 39312, 223394, 145458, 578547, 329888, 511913, 150052, 202743, 251370, 134100, 296490, 119776, 339300, 630949, 698319, 318240, 658627, 704401, 152695, 403650],
[29, 681300, 177817, 648000, 442654, 781832, 122665, 809814, 554332, 233100, 580040, 127086, 31655, 290471, 352800, 67319, 287643, 97758, 628459, 251387, 453712, 41074, 349139, 657057, 255750, 726205, 65700, 175902, 33920, 439163, 576363, 766275, 320923],
[29, 168255, 312456, 619701, 725400, 269624, 0, 319853, 508860, 51474, 277200, 328752, 238131, 279142, 784830, 595946, 713880, 554994, 454947, 402993, 635343, 208117, 418554, 56377, 251769, 363060, 99588, 638133, 306148, 809624, 456441, 680118, 551958],
[29, 729000, 479335, 586742, 87517, 777972, 490829, 252900, 76320, 334924, 369156, 561030, 167910, 369868, 164296, 750363, 280050, 625406, 391046, 282092, 597202, 251590, 530697, 239279, 418954, 699331, 570141, 809636, 243000, 405950, 492858, 631069, 223464],
[29, 460964, 310969, 118230, 390767, 756000, 522611, 722574, 436158, 70200, 698396, 330300, 742052, 167785, 242983, 27000, 451469, 549713, 776923, 331448, 90215, 618796, 62673, 589286, 129015, 84358, 734788, 599244, 180630, 362937, 116379, 28429, 43100],
[29, 708144, 447180, 213299, 579991, 753610, 362862, 652678, 155418, 447818, 788865, 372341, 28560, 83988, 162000, 332768, 305854, 563292, 546360, 438570, 771930, 530407, 327269, 67285, 573150, 623967, 112313, 483864, 298339, 234120, 781665, 63349, 66600],
[29, 651736, 44531, 152253, 643822, 182560, 481282, 736448, 269160, 419058, 474690, 334860, 179600, 382724, 297000, 213194, 555403, 130870, 806397, 243000, 645630, 29797, 586359, 236914, 245599, 338570, 38761, 512721, 573238, 646676, 498568, 171000, 670091],
[29, 140957, 809620, 126030, 189000, 686160, 390662, 240237, 609158, 48072, 149895, 781399, 202328, 478706, 126403, 268667, 97200, 34030, 667613, 803478, 518160, 280375, 789366, 530191, 579041, 720286, 132360, 559083, 749844, 251665, 85931, 225390, 769500],
[29, 641751, 77182, 791028, 670050, 126140, 293718, 461948, 41360, 47738, 674867, 517433, 768351, 270000, 0, 168289, 515460, 253241, 678107, 608945, 95510, 146196, 673200, 411886, 509796, 322119, 767079, 471972, 721065, 273810, 56234, 141535, 393209],
[29, 113690, 71689, 662700, 355500, 703772, 414900, 770180, 435693, 195830, 750005, 56130, 395944, 442379, 675000, 450666, 130740, 512778, 391261, 674379, 650790, 32306, 167797, 586737, 144939, 578322, 196463, 430723, 699150, 748604, 660548, 279707, 502572],
[29, 362265, 137575, 567953, 809410, 532440, 223364, 708228, 120585, 540000, 402654, 744108, 467020, 446493, 303517, 344484, 159174, 351000, 634032, 111775, 586249, 317320, 599916, 558530, 164190, 209700, 84496, 773671, 340474, 782042, 715554, 224379, 784800],
[29, 365330, 499302, 179021, 348189, 427748, 725556, 274230, 101482, 28194, 185250, 223200, 801900, 33387, 272700, 366797, 49687, 280955, 809374, 341745, 514880, 431642, 129374, 458063, 640048, 86113, 773389, 447144, 282600, 498817, 307233, 744300, 660317],
[29, 756900, 221700, 606102, 231876, 733729, 782002, 613800, 301230, 424400, 801000, 290979, 201513, 266670, 146577, 442255, 487103, 485867, 642135, 369804, 792614, 114534, 56348, 65162, 580996, 488860, 808969, 124256, 732696, 301971, 670034, 459000, 98341],
[29, 569800, 609600, 611160, 655456, 334530, 258280, 28516, 307244, 726214, 670346, 472552, 700170, 687097, 329400, 491800, 112458, 546915, 582230, 330988, 715043, 140017, 375300, 502779, 236793, 80059, 697775, 397193, 68029, 784782, 141096, 54000, 115650],
[29, 236367, 476606, 491968, 67387, 809255, 586534, 121021, 464400, 615388, 632176, 139618, 90300, 698251, 714111, 481373, 808609, 69237, 255480, 558622, 264840, 550800, 348641, 201632, 0, 306124, 418966, 530560, 512820, 32643, 653649, 461771, 627577],
[29, 56731, 31783, 807206, 530160, 567000, 300081, 584027, 596341, 410649, 196007, 670026, 84660, 263531, 157500, 795765, 347593, 614203, 809802, 279300, 562500, 502388, 782051, 195600, 446910, 771113, 516226, 234465, 390861, 698127, 651725, 125937, 548442],
[29, 737087, 432900, 195571, 186064, 670339, 502753, 322637, 424396, 598065, 332375, 350503, 555635, 75022, 145167, 381524, 586500, 130555, 346369, 189000, 518580, 609925, 177040, 237393, 634050, 80048, 774899, 726180, 152100, 56133, 254790, 489961, 198327],
[29, 419031, 670424, 59586, 333545, 342380, 809638, 599838, 579844, 284906, 39101, 779741, 644625, 196741, 386981, 693062, 405000, 799843, 149989, 125394, 108000, 251460, 759106, 613913, 195960, 754050, 71250, 102008, 576608, 700367, 636331, 678600, 673083],
[29, 737172, 62100, 800323, 154427, 140400, 587910, 507391, 804600, 660727, 431910, 140400, 419120, 754105, 296876, 683100, 339056, 371484, 608506, 472730, 84631, 776960, 279317, 70976, 179588, 307258, 355034, 64282, 260653, 326811, 223771, 394326, 160948],
[29, 669243, 648000, 137103, 251952, 140314, 709603, 56318, 195424, 390979, 698099, 586393, 753652, 86929, 322860, 789951, 513956, 310500, 447159, 419169, 809218, 658706, 48300, 730992, 113400, 439747, 184890, 474300, 550858, 279305, 669368, 502634, 426320],
[29, 719938, 645198, 417338, 310898, 729996, 406559, 475013, 799880, 83850, 139650, 644275, 613888, 543317, 197707, 195300, 598140, 71684, 117253, 168144, 132136, 41801, 242988, 592797, 393448, 581004, 279071, 0, 335132, 741630, 251376, 400872, 284400],
[29, 307434, 400356, 362811, 753362, 232530, 629370, 58996, 256025, 705357, 154797, 106231, 798894, 195619, 183483, 276529, 335177, 617033, 31096, 290464, 559352, 129034, 156878, 756000, 276258, 239370, 564181, 418958, 801439, 619200, 675000, 174090, 502580],
[29, 511142, 327072, 644400, 301702, 809576, 381201, 202500, 530968, 223591, 390817, 663038, 74466, 307300, 112221, 568758, 251605, 153000, 499390, 687117, 324900, 746237, 149108, 142040, 108000, 245130, 48466, 644993, 479110, 464507, 805338, 408595, 737282],
[29, 363287, 407421, 316119, 479580, 620024, 348203, 449140, 64230, 504093, 697044, 451800, 790500, 443700, 148822, 99882, 781927, 109268, 626606, 315462, 692217, 183395, 791349, 140337, 359627, 58440, 387210, 127626, 232758, 582274, 33374, 27000, 428269],
[29, 726455, 741324, 251949, 44233, 418975, 685244, 335169, 122970, 0, 465703, 178747, 55429, 167720, 697500, 721018, 235622, 646140, 74700, 647999, 613852, 806558, 223523, 446834, 387588, 435735, 195843, 483951, 307561, 96300, 78144, 187503, 329120],
[29, 721799, 306982, 86177, 197733, 406242, 654413, 276424, 669664, 671330, 522780, 633580, 782068, 721073, 747426, 689287, 574440, 143130, 391682, 294300, 545933, 415440, 436019, 65624, 502792, 38346, 368760, 446893, 693000, 528720, 157500, 251138, 461952],
[29, 449873, 389234, 775790, 519783, 110338, 405000, 323964, 153625, 168008, 363266, 574531, 481290, 697895, 196437, 658890, 468723, 453102, 256665, 306000, 614686, 197959, 728246, 256277, 629562, 88231, 274680, 57738, 306180, 718260, 753951, 510349, 73800],
[29, 256467, 446640, 139470, 279300, 804362, 192690, 32944, 743117, 357708, 345925, 442232, 504000, 696431, 670021, 742869, 430672, 139653, 781302, 244688, 516338, 540000, 404227, 580419, 168703, 530851, 533502, 804226, 501926, 567000, 236156, 168182, 77031],
[29, 752438, 725524, 614394, 409661, 652589, 84408, 175954, 271200, 43131, 239157, 582549, 92490, 434003, 195734, 559800, 781105, 532318, 353293, 339888, 211982, 552159, 459000, 222276, 454823, 330900, 306558, 538888, 0, 35394, 148484, 787331, 91512],
[29, 621000, 307500, 657197, 611367, 112362, 568047, 148925, 532140, 355096, 560667, 634873, 251100, 574454, 45032, 684222, 321720, 778383, 151980, 622626, 195937, 490694, 475188, 420916, 611396, 326512, 361469, 63300, 689400, 266994, 83805, 781393, 809852],
[29, 251556, 110590, 670161, 695482, 801600, 307242, 782049, 86277, 284653, 196002, 291394, 447210, 0, 365478, 682809, 735121, 125100, 394837, 42765, 137488, 141866, 188833, 622484, 539405, 131730, 716070, 801990, 739850, 65804, 223585, 165344, 474810],
[29, 691200, 490093, 148500, 640291, 642405, 55859, 114672, 140089, 413606, 558553, 793183, 246519, 402210, 720000, 134201, 279308, 344641, 180772, 574855, 334396, 323310, 726810, 663891, 236465, 167400, 184328, 384898, 759918, 483358, 55907, 211350, 390705],
[29, 56221, 766310, 712272, 750600, 263370, 47843, 436500, 708827, 530667, 538763, 623450, 496386, 207900, 37336, 452481, 0, 669772, 348385, 580157, 230307, 683347, 161234, 355393, 102820, 180312, 428251, 758798, 167655, 252887, 769800, 143249, 99883],
[29, 395564, 753949, 780834, 604800, 81000, 565753, 466200, 575366, 307680, 83954, 112111, 418966, 246840, 170305, 583751, 700903, 491016, 642418, 371462, 295096, 346534, 74231, 195535, 809979, 98401, 434544, 146009, 514963, 561750, 33626, 450612, 576000],
[29, 675000, 77200, 586950, 108000, 357300, 116230, 75972, 757520, 476678, 331661, 248244, 219712, 363948, 474973, 611436, 682790, 622305, 64690, 106125, 104579, 743617, 445067, 593130, 762120, 45501, 680140, 642240, 251594, 79316, 502626, 727152, 215976],
[29, 426526, 254160, 780300, 210260, 392631, 252527, 515845, 550016, 37737, 215340, 131267, 139656, 296100, 275569, 390600, 623383, 376500, 305838, 133410, 712800, 28646, 168063, 263485, 239931, 553474, 233071, 776304, 337965, 559153, 83361, 668773, 434149],
[29, 116600, 753553, 742327, 660984, 701420, 66981, 481319, 603541, 191482, 687793, 360186, 792647, 418593, 502740, 690669, 564300, 196831, 789191, 301650, 79200, 480270, 130756, 405000, 597506, 30812, 781243, 338670, 642289, 122996, 253143, 774645, 139830],
[29, 335630, 744828, 392906, 339813, 697933, 166099, 431400, 82899, 209108, 75791, 664650, 251693, 298342, 100680, 180620, 781200, 727830, 244674, 704191, 674926, 115571, 790594, 409673, 530955, 195532, 0, 228771, 684353, 161100, 645484, 502521, 47192],
[29, 418722, 85480, 58500, 337140, 435780, 488417, 375500, 88200, 582297, 280231, 617202, 566068, 440651, 703890, 162938, 798140, 374232, 136009, 591060, 362855, 186204, 291397, 192894, 251419, 479037, 418038, 744812, 297000, 613740, 797078, 692243, 229255],
[29, 731432, 809728, 172140, 395907, 112441, 707311, 81930, 447170, 475745, 664523, 533389, 200700, 760003, 607799, 307117, 463223, 674013, 542970, 380601, 332820, 146452, 478800, 219468, 697500, 316224, 472085, 188415, 167640, 416936, 391793, 218506, 281160],
[29, 219720, 601673, 418047, 710133, 598800, 577837, 502830, 180900, 253800, 554694, 161983, 28862, 246808, 237286, 279240, 113701, 563280, 324000, 381348, 529637, 758150, 363537, 678599, 535115, 411916, 613993, 725507, 642079, 195767, 669766, 698368, 307257],
[29, 62156, 363558, 483420, 290189, 582900, 534126, 220740, 468487, 616153, 679468, 563249, 520286, 271260, 325230, 561049, 499029, 677034, 30167, 167959, 432000, 559974, 599670, 807095, 418964, 646114, 239884, 321393, 793551, 762570, 353160, 454807, 100050],
[29, 418647, 117743, 560172, 354690, 481544, 102662, 714549, 789796, 503727, 593306, 286986, 508538, 761260, 513000, 136110, 308989, 358013, 501957, 430544, 349387, 463545, 386749, 558167, 608903, 656070, 0, 380800, 307797, 677462, 169492, 130230, 331980],
[29, 414550, 351000, 502278, 426599, 98713, 577681, 621000, 28502, 176888, 521497, 103346, 681536, 213000, 66761, 167400, 307066, 804962, 461744, 128254, 777385, 520611, 182120, 646126, 472020, 223773, 667768, 694079, 278375, 700727, 267777, 327720, 605160],
[29, 159506, 765599, 298860, 587460, 774465, 31892, 468310, 447003, 502200, 559062, 334970, 70614, 520656, 803327, 112287, 697851, 670478, 129475, 206018, 626449, 391021, 796290, 707613, 92700, 732702, 35379, 467317, 702000, 577603, 716220, 781696, 523140],
[29, 350689, 596819, 645789, 753811, 346410, 282910, 282105, 182261, 111821, 674310, 136860, 212400, 231181, 0, 388348, 626581, 142382, 423613, 134393, 239563, 131146, 781468, 540000, 474655, 586346, 639372, 422191, 155462, 583698, 502075, 664479, 98334],
[29, 218855, 107732, 196110, 210819, 50009, 781950, 66578, 484479, 425348, 665670, 741405, 167772, 178116, 373500, 424588, 550733, 279371, 0, 451345, 321182, 723168, 327631, 270000, 284531, 614234, 505339, 558152, 131525, 493903, 261504, 29819, 663829],
[29, 419400, 238452, 798240, 292808, 753810, 417506, 650604, 97665, 35801, 574294, 140041, 112251, 783930, 734910, 391037, 307527, 378000, 195433, 91100, 218162, 791213, 697723, 284789, 615922, 168081, 151759, 695912, 558660, 647052, 251100, 449696, 147229],
[29, 237213, 670470, 647219, 216000, 284485, 430336, 762641, 66095, 40965, 85494, 89382, 702000, 548902, 255062, 27930, 661027, 604256, 391260, 279175, 489732, 558606, 619416, 592767, 480351, 292677, 589500, 707588, 449683, 753540, 60827, 338989, 151763],
[29, 682351, 80100, 72606, 438510, 174693, 518790, 593661, 760667, 658200, 764472, 419190, 126676, 641937, 787110, 306985, 368159, 586436, 299636, 753574, 399286, 406644, 281700, 239704, 659316, 43350, 614382, 401510, 691756, 386318, 277659, 700200, 776193],
[29, 796449, 661598, 717178, 630672, 338762, 598187, 269991, 697874, 750115, 116650, 81000, 734555, 99984, 356711, 641225, 519257, 235468, 747346, 369000, 447767, 136117, 105288, 520750, 54900, 670281, 405900, 426506, 378000, 253121, 165722, 33559, 558823],
[29, 577241, 287658, 28719, 239253, 262098, 223650, 784020, 182793, 530276, 342900, 455885, 167477, 483540, 195528, 555823, 54000, 634620, 661462, 268240, 678307, 429144, 554548, 288507, 335162, 161495, 769274, 589571, 378000, 620920, 363449, 611246, 426399],
[29, 503302, 279808, 704794, 56341, 470889, 669461, 600690, 438770, 235558, 551171, 789660, 143938, 499175, 809468, 365400, 656951, 681300, 711638, 542796, 441296, 692686, 643320, 624600, 43340, 418972, 463432, 729951, 56040, 741473, 390809, 474300, 139931],
[29, 585900, 468183, 251370, 306994, 55800, 728937, 688958, 279486, 798134, 391247, 195577, 754073, 232583, 665689, 484416, 674066, 119472, 111854, 147045, 532140, 558600, 27948, 644900, 707160, 140370, 347207, 56130, 785896, 508500, 777691, 363105, 506470],
[29, 510812, 673599, 706655, 631251, 41763, 537117, 378000, 569682, 470027, 421488, 431873, 296679, 351000, 513900, 558186, 573534, 393415, 67974, 397800, 223448, 446713, 212711, 113907, 29232, 159020, 782067, 29909, 656875, 355293, 112191, 506482, 306000],
[29, 756931, 542790, 388751, 479678, 228084, 669488, 669600, 419089, 754140, 698331, 458658, 351000, 126602, 726468, 195593, 646863, 539550, 423037, 167400, 697862, 622864, 251382, 435600, 711317, 172427, 614230, 516044, 193396, 362892, 493514, 149555, 586559],
[29, 324975, 33517, 616500, 164811, 629596, 367743, 130756, 280243, 401039, 769029, 520351, 446077, 165909, 372390, 726663, 495080, 323667, 615330, 167994, 80100, 51190, 551544, 265762, 667538, 328655, 474690, 64500, 753300, 714735, 607637, 782060, 539100],
[29, 462000, 265965, 224659, 296160, 659544, 570597, 62010, 349140, 539006, 499354, 0, 102571, 200207, 506484, 486000, 558202, 121973, 253250, 735930, 586280, 446890, 301657, 264483, 275348, 140602, 177368, 363104, 395633, 28777, 684979, 700244, 123184],
[29, 337950, 290485, 554242, 400598, 628792, 55869, 184500, 139834, 45117, 723600, 266850, 71006, 463596, 210397, 446659, 795083, 28229, 243000, 307037, 805333, 45621, 586260, 530068, 193683, 389340, 241724, 537447, 580474, 362988, 484140, 680737, 279496],
[29, 455400, 111600, 251723, 718590, 809987, 712110, 275400, 732691, 613671, 746345, 542454, 205918, 419370, 344471, 768960, 391380, 342676, 267365, 557411, 117558, 167835, 333753, 147398, 681542, 260677, 677897, 670007, 448023, 28073, 780750, 758281, 316153],
[29, 470922, 307656, 84152, 496476, 365969, 144598, 368006, 444870, 574913, 552300, 578490, 754137, 684304, 397162, 569370, 683100, 234238, 808446, 492990, 200641, 282776, 526675, 256500, 138180, 389699, 473432, 661620, 163923, 670331, 560327, 128460, 710131],
[29, 573175, 809760, 785700, 675000, 114564, 486000, 28109, 599493, 251393, 565705, 660821, 55873, 256500, 28462, 375836, 726204, 122555, 558581, 193986, 642072, 316327, 530682, 313654, 362871, 79300, 472972, 767110, 652463, 580036, 736448, 511127, 477300],
[29, 453036, 256370, 589303, 584100, 334245, 104793, 594000, 502570, 614474, 215595, 214944, 132183, 577665, 68982, 171698, 361800, 467372, 139693, 503100, 778595, 56348, 43060, 674040, 112223, 123616, 753456, 28487, 573356, 565124, 413527, 547200, 809978],
[29, 142467, 204835, 520445, 542294, 171722, 490500, 296979, 418975, 792000, 543600, 565038, 111600, 671812, 795094, 69579, 37497, 461620, 642411, 146163, 209758, 391288, 675000, 392617, 248430, 298566, 766370, 772796, 525501, 713476, 569811, 489055, 339126],
[29, 619875, 165144, 394386, 120930, 493786, 474446, 478529, 363103, 705682, 675000, 747503, 418872, 279000, 382661, 563168, 725716, 210587, 753600, 73658, 508074, 311681, 251100, 573414, 28613, 64920, 800163, 774000, 681268, 801931, 490662, 195897, 98378],
[29, 782970, 698192, 509524, 391020, 802943, 97740, 528810, 561399, 650691, 307257, 387031, 158496, 551170, 544776, 777900, 373448, 418996, 725610, 753369, 363540, 87037, 482250, 229500, 247237, 446460, 522052, 476708, 140331, 48859, 360990, 203046, 344472],
[29, 493080, 222598, 526002, 363260, 739103, 136782, 467161, 114300, 808030, 550396, 454480, 415907, 35341, 229253, 571600, 0, 112378, 126890, 151371, 642708, 779333, 419172, 316630, 168082, 385407, 726191, 470700, 762889, 425299, 245700, 688110, 676862],
